"date" "DOY" "WS" "WD" "FCO2" "RN" "RH" "H2O" "H" "LE" "ZL" "SH" "SLE" "P_RAIN" "TA" "ET" "PPFD" "USTAR" "RG" "TS" "H_QC" "LE_QC" "FCO2_QC" "LAT" "LON" "CHL" "SST" "POC" "PIC" "PAR" "month" "year"
"16" 2017-04-01 110.697760714286 0.612017841156463 220.825252236395 -0.0367634557624703 46.4377861684488 82.7241403741667 33.6026491496599 1.58763108195489 8.33626084406439 -1.4944024133157 -0.273546310459184 -0.322643042612457 NA 28.8177201018708 0.0105744407566434 NA 0.0460141048841355 337.520047829735 NA 1.05442176870748 1.10996563573883 1.19337979094077 6.02 99.98 0.49 31.17 105.9 1.4e-05 49.7271 "April" "2017"
"17" 2017-05-01 138.697789733542 0.353579798601728 203.045273766512 -0.0328371306267059 32.0698119223832 92.4814775096954 33.5275912199529 1.53880870662139 5.03330635925243 -1.93769607707214 -0.00829620378582677 -0.0155531911439722 NA 28.6713540300478 0.00628932309137652 NA 0.0408978158667737 177.747240903723 NA 1.05813040062844 1.15396952686447 1.2467845659164 6.02 99.98 0.6 31.7766666666667 140.666666666667 4.4e-05 46.8671818181818 "May" "2017"
"18" 2017-06-01 166.937036593948 0.349200553309091 198.038320883636 0.0430304470364231 26.3291135601358 92.6336529835561 27.7472580494545 1.62850260638479 5.46486649295222 -2.37624983254581 0.0018582726095026 -0.29957425363938 NA 29.0958480079973 0.0071242858459403 NA 0.0374540605137751 194.198391882008 31.199658241949 1.04072727272727 1.10888888888889 1.28655400440852 6.02 99.98 0.7375 31.3725 192.2 1.5e-05 39.2125833333333 "June" "2017"
"19" 2017-07-01 197.719133842946 0.317576431411936 195.984459254003 0.0101161497836134 26.0503698573434 98.3358871752798 35.8041108646288 1.43434682210232 4.46636814656357 -2.0463488610358 0.037408001402819 -0.290649575490212 NA 28.7681506550729 0.00583560043226324 NA 0.038811119258427 185.395003047615 30.0382508921412 1.06331877729258 1.12307692307692 1.27359180687637 6.02 99.98 0.585 31.4325 137.5 1.4e-05 43.4255652173913 "July" "2017"
"20" 2017-08-01 228.487713997308 0.364512146303608 208.434357343771 0.00869902627532051 23.7290412155425 87.5480209245222 32.6420196732471 1.61038061946955 5.24093200942308 -2.1417208840015 0.00475617965387251 -0.000434400021428582 NA 27.4098393880209 0.00648310162725407 NA 0.0391845447001395 189.418137171754 29.8030329483317 1.05173587474472 1.13855843247026 1.25519713261649 6.02 99.98 0.31 31.2475 87.4 9.8e-05 40.7493043478261 "August" "2017"
"21" 2017-09-01 258.989456041667 0.398001135237099 208.406292854254 -0.0034392579786783 17.6385825950375 86.3037022547652 30.956860460251 1.59139746100692 5.61789204816473 -1.91266051008106 -0.0112958073934312 0.0653831003846721 NA 26.9138303207811 0.00613023763397929 NA 0.0417988658422939 167.451225805818 29.6836152580195 1.07043235704324 1.15973741794311 1.26876513317191 6.02 99.98 0.41 31.046 101 6.94975e-05 46.8230476190476 "September" "2017"
"22" 2017-10-01 289.592622418478 0.46910880695285 209.111218542092 -0.0341497227746734 18.0388366273078 87.1592592611184 32.526345320197 1.59198980749627 6.66710221738775 -2.07425787505635 -0.0100135368730385 -0.00324662955710101 NA 27.5839353674605 0.00844327216097031 NA 0.0373113038139205 191.318484433955 30.2269256943434 1.04714989444053 1.10647482014388 1.23890532544379 6.02 99.98 0.563333333333333 30.9142857142857 135.666666666667 0.000171333333333333 45.7631428571429 "October" "2017"
"23" 2017-11-01 320.037574755927 0.62435276920979 181.625505192117 -0.0356533541112335 19.3900556438997 92.9434332576816 33.5036336128581 1.71980425961961 7.67368051543786 -1.98445140634168 -0.00359699363261021 0.0488904349964055 NA 26.987340582394 0.00879834162321948 NA 0.0403255053840733 148.069419294299 29.3487930437516 1.0398322851153 1.13467048710602 1.24835164835165 6.02 99.98 0.936666666666667 30.6757142857143 170.333333333333 0.000140666666666667 41.0976666666667 "November" "2017"
"24" 2017-12-01 350.469995222073 0.911689206761711 148.367513623693 -0.0544016536640489 22.3126972936209 86.8883244950181 31.5762915818058 1.37934902199857 10.3643776261398 -1.39149450928811 0.00391384613319728 0.0672954001189643 NA 27.2294086639493 0.0145066110823042 NA 0.0443523688421778 171.916007738936 29.0359253768642 1.03937542430414 1.06963788300836 1.17634854771784 6.02 99.98 1.60333333333333 29.8727272727273 252.577777777778 0.000235331111111111 44.3068 "December" "2017"
"25" 2018-01-01 16.4894552419355 0.544008816995941 180.21048455954 0.0137260524184435 24.187987782367 91.7169215516464 31.7323290257104 1.41675275488873 6.59585820311475 -1.88897921676043 -0.00234959327574526 0.056487918794835 NA 26.2882453202526 0.00844091905296671 NA 0.0372649309271978 145.651040700329 29.0830847616148 1.04397834912043 1.10888252148997 1.26384839650146 6.02 99.98 1.4 29.3666666666667 372.266666666667 1.4e-05 42.67488 "January" "2018"
"26" 2018-02-01 45.9775942622951 0.708487296589205 174.294321 -0.117762128281985 8.12284999941867 77.7224521855464 28.8292667916042 1.39080965910868 9.40875847368421 -1.27152338305997 0.00533407121715576 0.0503261229015151 NA 27.4996428857214 0.0128654439058912 NA 0.0433477090346908 207.017297910115 29.5408521330333 1.06821589205397 1.07530120481928 1.15893536121673 6.02 99.98 2.23923076923077 29.7957894736842 356.461538461538 5.31658333333333e-05 54.91 "February" "2018"
"27" 2018-03-01 75.47658 0.58909815378933 186.575717960328 -0.046898450763662 12.3609415662916 82.4451111461187 31.54744124487 1.56827994896907 7.95551476515764 -1.62380151494109 0.00131916847773168 0.0507510316786744 NA 27.9641960753425 0.0106612451741029 NA 0.043147956689993 211.907144668215 30.4072282762557 1.04924760601915 1.09943181818182 1.2247191011236 6.02 99.98 1.07571428571429 30.9985714285714 214.771428571429 2.5198e-05 55.7213913043478 "March" "2018"
"28" 2018-04-01 105.993974894217 0.456104454377713 191.25548915123 0.00629521121725888 22.3628828477021 84.7472589125521 29.348231888406 1.58238077301711 6.28876939570957 -1.68690410737349 -0.0130724143431085 0.0629154843900673 0.000173037037037037 28.04573446185 0.00821119850494083 NA 0.0421758120044215 198.494661038004 30.5044754983436 1.05137481910275 1.0974358974359 1.23613193403298 6.02 99.98 NA 31.1533333333333 NA NA 50.9185454545455 "April" "2018"
"29" 2018-05-01 136.480318433491 0.382743818690884 193.349538392127 0.0231789220184984 31.1437613704914 87.4075840575737 22.1779243126398 1.68950316260584 5.51774621463621 -1.97954532577778 0.00864313713268833 0.0384686692255513 0.000229061000685401 27.8574761320539 0.00685927442379583 NA 0.0407685799229152 184.258744787377 30.6853169705278 1.0424948594928 1.13837375178317 1.27133479212254 6.02 99.98 0.515 31.51875 122.8 2e-05 51.2340833333333 "May" "2018"
"30" 2018-06-01 166.992768131102 0.346699913401408 200.373950922535 0.0398490166935385 22.0379022338951 82.6783654624413 19.2210229867695 1.4984221955615 5.37861227725724 -2.00854775340489 2.43583274273559e-05 0.267029812543886 0.000138732394366197 27.9872029413146 0.00653968157755058 NA 0.0399868524748201 181.067236797843 30.364077201878 1.05774647887324 1.13681948424069 1.23637702503682 6.02 99.98 0.563333333333333 31.8533333333333 157.266666666667 0.000833333333333333 41.4755 "June" "2018"
"31" 2018-07-01 197.489457392473 0.339083291752022 199.772228317925 -0.0236039206348106 27.0684877367461 81.0245579798806 19.1003212071169 1.44528299597432 4.68741919624483 -1.76674300779831 0.00191627981093855 0.041590659993739 0.000107008086253369 28.0907544193621 0.00578443801817539 NA 0.0434200507526132 178.102426216274 29.7230075327301 1.07547169811321 1.1198318149965 1.27343199436223 6.02 99.98 0.58 30.315 174.5 4e-05 43.4164 "July" "2018"
"32" 2018-08-01 228.504989636608 0.348228527354138 204.706727554478 0.0394472665888889 17.7321176812306 79.3632762415197 18.9543700447381 1.48499662725 5.04452002067268 -2.09862619088106 -0.0102015989475477 -0.115231650386976 0.000182903663500678 28.1140913297151 0.00648860932726877 NA 0.0406281929782761 197.344259031106 30.0695877250113 1.07801899592944 1.12229210342418 1.27121001390821 6.02 99.98 0.3325 30.8971428571429 104.05 1.66666666666667e-05 47.1280909090909 "August" "2018"
"33" 2018-09-01 258.989457430556 0.379819640696379 201.594269726323 -0.00339079139801762 22.1151439080604 87.4706675894987 18.1031225184994 1.47592235420136 5.75899266367596 -2.14775625756898 9.96565202231746e-06 0.0268888755172114 0.000138718662952646 27.082219150228 0.0066529653010043 NA 0.0394152452239884 164.06490345416 29.5168089763231 1.04874651810585 1.1611071682044 1.27031019202363 6.02 99.98 0.39 30.6975 111.8 1.4e-05 42.1712 "September" "2018"
"34" 2018-10-01 289.489457526882 0.422312535118004 196.621715240728 0.00465161089989551 28.6103700443666 91.1533964986512 24.698618656198 1.60477806348643 6.93384380735412 -2.06348167385714 0.000925126184918922 0.0503752918952597 3.45959472572632 27.3402941296744 0.00823198435505866 NA 0.0392085658961938 162.600416239843 29.6498971646977 1.03438975050573 1.12874659400545 1.24489795918367 6.02 99.98 0.646 30.9666666666667 134.04 0.000228 47.9752 "October" "2018"
"35" 2018-11-01 319.997860083449 0.38376391478352 189.237870490922 -0.0353563664941176 27.4335611178944 92.7747256173624 26.0594743128492 1.6577747572076 5.66120679491386 -2.02843950646048 -0.0080619487780112 -0.139911420905757 0.000200418994413408 27.6833217000332 0.00737669945657895 NA 0.0395240139492243 146.567086560277 29.5879178794227 1.03561452513966 1.10377358490566 1.26962962962963 6.02 99.98 1.375 30.4628571428571 1159.1 1.6e-05 42.84072 "November" "2018"
"36" 2018-12-01 350.534302929155 0.495338419549795 188.350027172578 0.0251033446478175 22.4408955645116 93.9821474289014 23.8500975879609 1.51317357275125 6.74233552986811 -1.88308127142146 -0.00113025596518772 0.00238351265936675 0.000216234652114598 27.5957019257221 0.00865134267585724 NA 0.0374022098070296 159.729049160168 29.2209384356981 1.03342428376535 1.09381514940931 1.23843416370107 6.02 99.98 1.336 30.6633333333333 233.92 2.12e-05 44.377 "December" "2018"
"37" 2019-01-01 16.48945625 0.872672469142471 170.671419086428 -0.0934817442914429 21.3341379489709 87.1700361140198 21.0481855906638 1.29809900210294 10.3568272899035 -0.942133479969487 -0.00375624294177387 0.215242622725874 3.7272113436867e-05 27.8958597993147 0.0143835798463395 NA 0.0467688219918145 175.900800550873 28.5924330362368 1.07427413909521 1.07215793056501 1.17109747784594 6.02 99.98 1.185 29.6744444444444 1826.55 7.76666666666667e-05 45.4933333333333 "January" "2019"
"38" 2019-02-01 45.9894550595238 0.697840376273338 184.97632851531 -0.0856138359962582 10.2321374298254 89.1912503404095 28.085203750977 1.28517690059952 8.60477760361156 -1.37939126774747 -0.000653212524700597 0.154266961552986 3.73412994772218e-06 28.1174392782173 0.0120126241236882 NA 0.0426425268377358 200.873663430065 29.2233120164302 1.05899925317401 1.05750560119492 1.18290854572714 6.02 99.98 2.46888888888889 30.198 315.022222222222 0.000132285714285714 53.8798260869565 "February" "2019"
"39" 2019-03-01 75.4894517473118 0.606272112613713 197.428172358452 -0.0810322863436411 9.37039785989277 91.3400395672722 29.2946678238436 1.44249072373114 7.85355968023438 -1.45357093570266 -0.00356679771117166 -0.0483494550795552 0.000122690217391304 28.7216210051973 0.0106168622342657 NA 0.042200696125 225.444678665654 29.7487909714674 1.07128309572301 1.08786610878661 1.1840830449827 6.02 99.98 1.57625 30.9658333333333 262.55 1.725e-05 55.6237272727273 "March" "2019"
"40" 2019-04-01 105.986522394366 0.434535448701482 205.528355208186 -0.0387119386122843 22.0524180982635 93.3061856960275 32.1148474296126 1.51021686010518 6.10445728733553 -1.87534179413027 0.000473600357850068 0.0306844792116691 0.000179957657021877 29.4910303161232 0.00795080355188881 480.746846103624 0.0394231116438356 200.697652114679 30.2430679557281 1.05434015525759 1.1171875 1.24122807017544 6.02 99.98 0.624 32.3225 129.68 1.64e-05 52.7158181818182 "April" "2019"
"41" 2019-05-01 136.489458333333 0.366567544106183 205.295915415323 0.0623280062278618 23.0215194407491 82.5116091006144 29.881229265101 1.44332079379822 5.68811545414552 -1.71446622894837 -0.00688103402217743 0.168873245938244 0.000301344086021505 29.5179983865741 0.0065531297069556 373.248069293224 0.0393197431761442 164.834193085221 29.6097216996288 1.06653225806452 1.15464632454924 1.24593796159527 6.02 99.98 0.533333333333333 30.977 153.266666666667 6.16e-05 51.9568695652174 "May" "2019"
"42" 2019-06-01 166.9894575 0.356302577374652 198.844004827298 -0.0107475972115502 36.4485868856538 79.4669301422053 32.6067148470565 1.41617476453922 4.70090016817807 -1.72850463128114 -0.00173032210251046 0.00105971326497405 9.12256267409471e-05 30.6041288730159 0.00595105721747368 396.613434495218 0.0426346104864092 175.363812109564 29.4698759842154 1.06267409470752 1.13170731707317 1.25534950071327 6.02 99.98 NA 31.24 NA NA 41.5289565217391 "June" "2019"
"43" 2019-07-01 197.489458333333 0.340272767211022 202.331696540995 0.0650311986844181 19.6192965711102 82.1307238419206 31.5773302059156 1.38081166209233 4.80634075016051 -1.50725273377777 -0.000366905013440861 0.0574058646097403 0.00014260752688172 30.2059186741855 0.00601951485753238 402.16009989767 0.0431972183690394 186.304557154339 29.4107671236559 1.07190860215054 1.13093622795115 1.26231783483692 6.02 99.98 0.385 31.1272727272727 110.6 3.6e-05 44.6808 "July" "2019"
"44" 2019-08-01 228.489457862903 0.359709308512786 198.359379448183 0.00313073536686992 19.9098531501667 80.0534130059524 30.4533252006966 1.44707742278235 4.94031468086164 -1.69123992766901 0.00132381076145552 0.0402491942271076 9.47510094212651e-05 30.0565567337244 0.00619015696890872 381.262323189098 0.0447372969504536 180.28405909884 29.1372622566173 1.06864064602961 1.14965986394558 1.27386759581882 6.02 99.98 0.355 30.4483333333333 104.3 9.4e-05 44.8371428571429 "August" "2019"
"45" 2019-09-01 258.989545062587 0.315618552416435 199.475625020195 0.0510462260856092 23.544220615595 76.4261606253763 30.8052023280971 1.24107140483206 4.31835503134715 -2.11625635546936 -0.00572716578646197 0.136063505044958 0.000172841225626741 29.8077928151815 0.0052051330401546 317.318397176996 0.0357643541433692 154.87062136552 28.6345185236769 1.06685236768802 1.16748080949058 1.27279253409907 6.02 99.98 0.565 30.6933333333333 129.1 0.000265995 35.5625957446808 "September" "2019"
"46" 2019-10-01 289.448331802836 0.379111183938983 198.743692210169 0.0531898454367946 12.7024105968242 93.8527875166667 28.1536494952331 1.73320652112473 5.67637165155131 -1.92108036651372 0.00122769005040872 0.112238459111345 0.000192135593220339 29.672158 0.00716764689899723 341.851082449966 0.0409847883055556 165.611159358025 29.0012638689266 1.03728813559322 1.11461908030199 1.27773801002147 6.02 99.98 0.835 30.7333333333333 177.7 0.000259995 47.4888695652174 "October" "2019"
"47" 2019-11-01 319.989457847222 0.476124710841446 184.303613521558 0.0584975233103272 14.4608433354461 100 30.0747946751152 1.55027830564993 6.97706017727639 -1.93637660116959 -0.000794458052228409 0.139896672309832 0.000236882393876131 NA 0.00891657672055477 335.743261582394 0.0381343446897038 170.380147083067 28.8784793064255 1.04450625869263 1.11173974540311 1.2328869047619 6.02 99.98 0.981428571428571 30.7347058823529 154.114285714286 9.2e-05 43.8942222222222 "November" "2019"
"48" 2019-12-01 350.489457392473 1.00417281807148 146.100990006743 -0.044997538022113 20.0987591434607 75.7404785096225 32.0286075300812 1.18880513475469 10.5097297569494 -1.07087694843322 0.00360710628661257 -0.0308690930692313 2.17127444369521e-05 27.6270611493441 0.0149941222138514 338.299868435973 0.0464811211572498 176.539224463029 27.8169634182033 1.05731625084289 1.04189189189189 1.1508152173913 6.02 99.98 NA 29.0395 321.436363636364 2.55544444444444e-05 44.196875 "December" "2019"
"49" 2020-01-01 16.4894577956989 0.867339163521505 167.579637192003 -0.0588203147599834 19.5810325916768 73.2375724641577 32.6164051530044 0.988013056223848 9.92174693945869 -0.930504317945254 -0.00294745308534946 0.00398199093677771 4.56989247311828e-06 28.168288765681 0.0140128332308468 374.274378554413 0.0443737005698779 194.733987125804 28.0846574798387 1.07190860215054 1.04704301075269 1.17171717171717 6.02 99.98 NA 28.7444444444444 1784.21818181818 0.00143028428571429 50.86425 "January" "2020"
"50" 2020-02-01 46.4894555316092 0.909780114568345 165.37279987554 -0.0465114292989324 18.6612997412468 72.4311307601918 31.9159131036638 1.0184222340241 10.4733100298039 -0.816361878043478 0.00249760535925126 0.0445718806010294 1.79856115107914e-05 28.3065737122302 0.0142211990474784 407.769816654053 0.0477490081698389 195.224809333165 28.0641616906475 1.08920863309353 1.06762589928058 1.16037735849057 6.02 99.98 NA 29.1907142857143 271.857142857143 9.82857142857143e-05 51.2275384615385 "February" "2020"
"51" 2020-03-01 76.4717065948856 0.650625354649596 200.442294190701 -0.0629048902532118 18.9530967876305 76.7812310332435 34.373715938723 1.10374611940962 6.9572265379133 -1.47968411387324 -0.000146089961512493 0.0345893021346396 9.11051212938005e-05 28.660573378257 0.00961658629911247 442.342804571092 0.0395908602398903 209.416367916204 29.2896594609165 1.06199460916442 1.06359945872801 1.19125683060109 6.02 99.98 1.0225 30.4744444444444 189.95 7.93325e-05 57.2334814814815 "March" "2020"
"52" 2020-04-01 106.989457777778 0.466798640069444 189.671231666667 -0.0126737981767513 18.347980406981 81.7843882546296 32.5296517036491 1.51308662935075 6.18810166925515 -1.82329942188937 -0.00320405136180555 0.126126109388324 0.000220972222222222 28.2322789490741 0.00795196971933286 370.957001947153 0.0409236186614731 186.513354919475 29.7956457847222 1.05416666666667 1.0943661971831 1.24746743849493 6.02 99.98 0.619090909090909 32.0955555555556 129.036363636364 6e-05 56.071 "April" "2020"
"53" 2020-05-01 137.489458333333 0.406282183797043 196.88966266129 -0.0121123679144552 20.2941790092959 84.0332218145161 31.8798720893393 1.30236049258508 5.19320831650564 -1.95710310061972 -0.00192413762567205 0.101936314258287 0.000211962365591398 28.2815505958782 0.00654833781485253 327.632749210753 0.037546404477304 166.109191109971 29.4771958870968 1.05241935483871 1.11522346368715 1.275 6.02 99.98 0.675714285714286 31.9583333333333 159 1.4e-05 47.0040689655172 "May" "2020"
"54" 2020-06-01 167.989456597222 0.33553099183844 200.020743598189 -0.00771721647955912 26.8281218894163 79.6623021587744 32.0703244919094 1.42442169207339 4.58896977592138 -2.06766436999122 -0.0133412378013947 0.00268708913217586 0.000214066852367688 28.4758186258125 0.00612975316186572 342.095122111769 0.0403321837015782 171.219274931711 29.2353291364903 1.06197771587744 1.11888111888112 1.23065798987708 6.02 99.98 0.496666666666667 30.634 122.466666666667 3.13333333333333e-05 44.5262307692308 "June" "2020"
"55" 2020-07-01 198.489457728495 0.347085432685061 197.410504845222 0.000554501054535977 23.2880692777759 81.5355706729475 31.1008313629714 1.56297413638484 4.73820014210944 -1.9257365226115 0.00425819460942761 0.0753345252474539 0.000101480484522207 27.9795940578735 0.00625685257847973 342.779752505249 0.0423946124965422 170.504978667813 29.055107761328 1.05181695827725 1.12727272727273 1.25842696629213 6.02 99.98 0.36 31.42 95.6 1.2e-05 43.3710344827586 "July" "2020"
"56" 2020-08-01 229.489458333333 0.321838996733871 199.285263089382 0.0236656994348259 25.4167750253221 80.3773318161162 33.0049354735125 1.33089546339636 4.40106531273885 -2.21816979643929 0.00116847798521506 0.0622890763515102 6.86827956989247e-05 28.4428858992576 0.00587689089888602 332.558002594704 0.0386227940443213 166.556278041323 29.357445499232 1.04637096774194 1.12559081701553 1.26323024054983 6.02 99.98 0.55 31.32 128.4 0.000292 44.8214285714286 "August" "2020"
"57" 2020-09-01 259.989458333333 0.347994992756944 204.741518189583 0.0285431310893303 24.3889326690441 83.8864410949074 29.7353596128323 1.40271324898224 5.1603638150556 -2.04169529588539 -0.00197316316666667 0.0988530555274515 0.000167638888888889 27.3941072893519 0.00652510270566499 289.090004347917 0.0405643558345324 146.961731369438 28.7974454050926 1.06944444444444 1.14214641080313 1.26821938392186 6.02 99.98 0.5 30.9133333333333 112.8 5.8e-05 46.2623157894737 "September" "2020"
"58" 2020-10-01 290.489458333333 0.399434671034946 207.943762796371 0.0191298105716418 24.4317641327965 86.3527862768817 30.6233165949236 1.43742003257498 5.51614139674223 -2.25114923279359 -0.00633104968951613 0.118690450163772 0.000254435483870968 27.1311692607527 0.0065140262080402 274.663567977778 0.0374653249726776 136.609671413284 28.5525943503584 1.06653225806452 1.14102564102564 1.2743553008596 6.02 99.98 0.76 31.09 150.266666666667 7.06666666666667e-05 38.8437391304348 "October" "2020"
"59" 2020-11-01 311.999875216638 0.390025264523397 192.559644029463 -0.0291183026070529 25.1178016228533 87.1773932755633 32.3296092788218 1.53246777205082 5.64758953391685 -2.27131992290676 0.0143740136221837 0.137476844668181 0.000217677642980936 26.9597248469093 0.00668600242682446 246.342312898267 0.0350335332517483 123.72297645777 28.4674593298672 1.03812824956672 1.09980430528376 1.22181146025878 6.02 99.98 0.86 29.9557142857143 261.5 6.6e-05 42.6034285714286 "November" "2020"
